iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million
SRB,Europe,Serbia,2020-03-16,55,7,7.714,,,0,8.083,1.029,1.134,,,0,,,,,,,,,,33,316,0.046,0.005,31,0.005,0.249,4,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-03-17,65,10,8.571,,,0,9.552,1.47,1.26,,,0,,,,,,,,,,58,374,0.055,0.009,37,0.005,0.232,4.3,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-03-18,83,18,10.143,,,0,12.198,2.645,1.491,,,0,,,,,,,,,,66,440,0.065,0.01,41,0.006,0.247,4,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-03-19,103,20,12,,,0,15.137,2.939,1.764,,,0,,,,,,,,,,66,506,0.074,0.01,46,0.007,0.261,3.8,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-03-20,135,32,14.286,1,1,0.143,19.84,4.703,2.099,0.147,0.147,0.021,2.07,,,,,,,,,79,585,0.086,0.012,49,0.007,0.292,3.4,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-03-21,171,36,17.857,1,0,0.143,25.13,5.291,2.624,0.147,0,0.021,2.06,,,,,,,,,87,672,0.099,0.013,58,0.009,0.308,3.2,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-03-22,222,51,24.857,2,1,0.286,32.625,7.495,3.653,0.294,0.147,0.042,2.05,,,,,,,,,89,761,0.112,0.013,68,0.01,0.366,2.7,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-03-23,249,27,27.714,3,1,0.429,36.593,3.968,4.073,0.441,0.147,0.063,2.03,,,,,,,,,61,822,0.121,0.009,72,0.011,0.385,2.6,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-03-24,303,54,34,3,0,0.429,44.529,7.936,4.997,0.441,0,0.063,2.04,,,,,,,,,94,916,0.135,0.014,77,0.011,0.442,2.3,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-03-25,384,81,43,4,1,0.571,56.432,11.904,6.319,0.588,0.147,0.084,2.04,,,,,,,,,245,1161,0.171,0.036,103,0.015,0.417,2.4,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-03-26,384,0,40.143,1,-3,0.143,56.432,0,5.899,0.147,-0.441,0.021,2.01,,,,,,,,,295,1456,0.214,0.043,136,0.02,0.295,3.4,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-03-27,457,73,46,1,0,0,67.16,10.728,6.76,0.147,0,0,2.07,,,,,,,,,259,1715,0.252,0.038,161,0.024,0.286,3.5,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-03-28,659,202,69.714,10,9,1.286,96.846,29.686,10.245,1.47,1.323,0.189,2.12,,,,,,,,,371,2086,0.307,0.055,202,0.03,0.345,2.9,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-03-29,741,82,74.143,13,3,1.571,108.897,12.051,10.896,1.91,0.441,0.231,2.03,,,,,,,,,376,2462,0.362,0.055,243,0.036,0.305,3.3,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-03-30,785,44,76.571,16,3,1.857,115.363,6.466,11.253,2.351,0.441,0.273,1.96,,,,,,,,,622,3084,0.453,0.091,323,0.047,0.237,4.2,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-03-31,900,115,85.286,16,0,1.857,132.264,16.9,12.534,2.351,0,0.273,1.95,,,,,,,,,477,3561,0.523,0.07,378,0.056,0.226,4.4,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-01,1060,160,96.571,28,12,3.429,155.777,23.514,14.192,4.115,1.764,0.504,1.94,,,,,,,,,810,4371,0.642,0.119,459,0.067,0.21,4.8,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-02,1171,111,112.429,31,3,4.286,172.09,16.313,16.522,4.556,0.441,0.63,1.92,,,,,,,,,637,5008,0.736,0.094,507,0.075,0.222,4.5,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-03,1476,305,145.571,39,8,5.429,216.912,44.823,21.393,5.731,1.176,0.798,1.92,,,,,,,,,748,5756,0.846,0.11,577,0.085,0.252,4,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-04,1624,148,137.857,44,5,4.857,238.662,21.75,20.259,6.466,0.735,0.714,1.85,,,,,,,,,645,6401,0.941,0.095,616,0.091,0.224,4.5,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-05,1908,284,166.714,51,7,5.429,280.399,41.736,24.5,7.495,1.029,0.798,1.81,,,,,,,,,959,7360,1.082,0.141,700,0.103,0.238,4.2,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-06,2200,292,202.143,58,7,6,323.311,42.912,29.707,8.524,1.029,0.882,1.74,,,,,,,,,1192,8552,1.257,0.175,781,0.115,0.259,3.9,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-07,2447,247,221,61,3,6.429,359.61,36.299,32.478,8.965,0.441,0.945,1.67,,,,,,,,,1074,9626,1.415,0.158,866,0.127,0.255,3.9,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-08,2666,219,229.429,65,4,5.286,391.794,32.184,33.717,9.552,0.588,0.777,1.6,,,,,,,,,1135,10761,1.581,0.167,913,0.134,0.251,4,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-09,2867,201,242.286,66,1,5,421.333,29.539,35.606,9.699,0.147,0.735,1.54,,,,,,,,,1586,12347,1.815,0.233,1048,0.154,0.231,4.3,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-10,3105,238,232.714,71,5,4.571,456.309,34.976,34.2,10.434,0.735,0.672,1.51,,,,,,,,,1893,14240,2.093,0.278,1212,0.178,0.192,5.2,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-11,3380,275,250.857,74,3,4.286,496.723,40.414,36.866,10.875,0.441,0.63,1.48,,,,,,,,,2159,16399,2.41,0.317,1428,0.21,0.176,5.7,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-12,3630,250,246,80,6,4.143,533.463,36.74,36.152,11.757,0.882,0.609,1.46,,,,,,,,,1913,18312,2.691,0.281,1565,0.23,0.157,6.4,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-13,4054,424,264.857,85,5,3.857,595.774,62.311,38.923,12.492,0.735,0.567,1.44,,,,,,,,,2646,20958,3.08,0.389,1772,0.26,0.149,6.7,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-14,4465,411,288.286,94,9,4.714,656.174,60.4,42.366,13.814,1.323,0.693,1.41,,,,,,,,,2440,23398,3.439,0.359,1967,0.289,0.147,6.8,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-15,4873,408,315.286,99,5,4.857,716.134,59.959,46.334,14.549,0.735,0.714,1.36,,,,,,,,,2880,26278,3.862,0.423,2217,0.326,0.142,7,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-16,5318,445,350.143,103,4,5.286,781.531,65.397,51.457,15.137,0.588,0.777,1.3,,,,,,,,,3194,29472,4.331,0.469,2446,0.359,0.143,7,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-17,5690,372,369.286,110,7,5.571,836.2,54.669,54.27,16.166,1.029,0.819,1.24,,,,,,,,,3094,32566,4.786,0.455,2618,0.385,0.141,7.1,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-18,5994,304,373.429,117,7,6.143,880.875,44.676,54.879,17.194,1.029,0.903,1.17,,,,,,,,,3462,36028,5.295,0.509,2804,0.412,0.133,7.5,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-19,6318,324,384,122,5,6,928.49,47.615,56.432,17.929,0.735,0.882,1.11,,,,,,,,,2673,38701,5.687,0.393,2913,0.428,0.132,7.6,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-20,6630,312,368,125,3,5.714,974.341,45.851,54.081,18.37,0.441,0.84,1.06,,,,,,,,,3111,41812,6.145,0.457,2979,0.438,0.124,8.1,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-21,6890,260,346.429,130,5,5.143,1012.551,38.209,50.911,19.105,0.735,0.756,1.01,,,,,,,,,3543,45355,6.665,0.521,3137,0.461,0.11,9.1,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-22,7144,254,324.429,134,4,5,1049.879,37.328,47.678,19.693,0.588,0.735,0.97,,,,,,,,,3281,48636,7.148,0.482,3194,0.469,0.102,9.8,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-23,7276,132,279.714,139,5,5.143,1069.277,19.399,41.107,20.427,0.735,0.756,0.93,,,,,,,,,2688,51324,7.543,0.395,3122,0.459,0.09,11.2,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-24,7483,207,256.143,144,5,4.857,1099.698,30.421,37.643,21.162,0.735,0.714,0.91,,,,,,,,,3563,54887,8.066,0.524,3189,0.469,0.08,12.5,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-25,7779,296,255,151,7,4.857,1143.198,43.5,37.475,22.191,1.029,0.714,0.91,,,,,,,,,5051,59938,8.808,0.742,3416,0.502,0.075,13.4,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-26,8042,263,246.286,156,5,4.857,1181.848,38.65,36.194,22.926,0.735,0.714,0.89,,,,,,,,,4365,64303,9.45,0.641,3657,0.537,0.067,14.8,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-27,8275,233,235,162,6,5.286,1216.09,34.242,34.535,23.807,0.882,0.777,0.87,,,,,,,,,3614,67917,9.981,0.531,3729,0.548,0.063,15.9,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-28,8497,222,229.571,168,6,5.429,1248.715,32.625,33.738,24.689,0.882,0.798,0.84,,,,,,,,,5446,73363,10.781,0.8,4001,0.588,0.057,17.4,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-29,8724,227,225.714,173,5,5.571,1282.075,33.36,33.171,25.424,0.735,0.819,0.82,,,,,,,,,5579,78942,11.601,0.82,4329,0.636,0.052,19.2,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-04-30,9009,285,247.571,179,6,5.714,1323.958,41.883,36.383,26.306,0.882,0.84,0.8,,,,,,,,,6703,85645,12.586,0.985,4903,0.721,0.05,19.8,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-01,9009,0,218,179,0,5,1323.958,0,32.037,26.306,0,0.735,0.76,,,,,,,,,5906,91551,13.454,0.868,5238,0.77,0.042,24,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-02,9362,353,226.143,189,10,5.429,1375.835,51.877,33.234,27.775,1.47,0.798,0.75,,,,,,,,,5086,96637,14.202,0.747,5243,0.771,0.043,23.2,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-03,9464,102,203.143,193,4,5.286,1390.825,14.99,29.854,28.363,0.588,0.777,0.71,,,,,,,,,5274,101911,14.977,0.775,5373,0.79,0.038,26.4,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-04,9557,93,183.143,197,4,5,1404.492,13.667,26.915,28.951,0.588,0.735,0.68,,,,,,,,,4550,106461,15.645,0.669,5506,0.809,0.033,30.1,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-05,9677,120,168.571,200,3,4.571,1422.127,17.635,24.773,29.392,0.441,0.672,0.66,,,,,,,,,4817,111278,16.353,0.708,5416,0.796,0.031,32.1,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-06,9791,114,152.429,203,3,4.286,1438.88,16.753,22.401,29.833,0.441,0.63,0.65,,,,,,,,,6196,117474,17.264,0.911,5505,0.809,0.028,36.1,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-07,9848,57,119.857,206,3,3.857,1447.257,8.377,17.614,30.274,0.441,0.567,0.63,,,,,,,,,5521,122995,18.075,0.811,5336,0.784,0.022,44.5,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-08,9943,95,133.429,209,3,4.286,1461.218,13.961,19.609,30.715,0.441,0.63,0.63,,,,,,,,,5810,128805,18.929,0.854,5322,0.782,0.025,39.9,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-09,10032,89,95.714,215,6,3.714,1474.298,13.079,14.066,31.596,0.882,0.546,0.63,,,,,,,,,5728,134533,19.771,0.842,5414,0.796,0.018,56.6,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-10,10032,0,81.143,215,0,3.143,1474.298,0,11.925,31.596,0,0.462,0.63,,,,,,,,,6059,140592,20.661,0.89,5526,0.812,0.015,68.1,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-11,10176,144,88.429,218,3,3,1495.46,21.162,12.995,32.037,0.441,0.441,0.66,,,,,,,,,5012,145604,21.398,0.737,5592,0.822,0.016,63.2,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-12,10243,67,80.857,220,2,2.857,1505.306,9.846,11.883,32.331,0.294,0.42,0.66,,,,,,,,,5700,151304,22.236,0.838,5718,0.84,0.014,70.7,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-13,10295,52,72,222,2,2.714,1512.948,7.642,10.581,32.625,0.294,0.399,0.67,,,,,,,,,5299,156603,23.014,0.779,5590,0.822,0.013,77.6,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-14,10374,79,75.143,224,2,2.571,1524.558,11.61,11.043,32.919,0.294,0.378,0.69,,,,,,,,,6194,162797,23.925,0.91,5686,0.836,0.013,75.7,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-15,10438,64,70.714,225,1,2.286,1533.963,9.405,10.392,33.066,0.147,0.336,0.71,,,,,,,,,5873,168670,24.788,0.863,5695,0.837,0.012,80.5,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-16,10496,58,66.286,228,3,1.857,1542.487,8.524,9.741,33.507,0.441,0.273,0.73,,,,,,,,,6076,174746,25.681,0.893,5745,0.844,0.012,86.7,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-17,10610,114,82.571,230,2,2.143,1559.24,16.753,12.135,33.801,0.294,0.315,0.76,,,,,,,,,6526,181272,26.64,0.959,5811,0.854,0.014,70.4,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-18,10699,89,74.714,231,1,1.857,1572.32,13.079,10.98,33.948,0.147,0.273,0.77,,,,,,,,,4113,185385,27.244,0.604,5683,0.835,0.013,76.1,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-19,10733,34,70,234,3,2,1577.316,4.997,10.287,34.389,0.441,0.294,0.78,,,,,,,,,5298,190683,28.023,0.779,5626,0.827,0.012,80.4,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-20,10833,100,76.857,235,1,1.857,1592.012,14.696,11.295,34.535,0.147,0.273,0.8,,,,,,,,,6198,196881,28.934,0.911,5754,0.846,0.013,74.9,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-21,10919,86,77.857,237,2,1.857,1604.651,12.639,11.442,34.829,0.294,0.273,0.8,,,,,,,,,6918,203799,29.95,1.017,5857,0.861,0.013,75.2,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-22,11024,105,83.714,237,0,1.714,1620.081,15.431,12.303,34.829,0,0.252,0.8,,,,,,,,,5998,209797,30.832,0.881,5875,0.863,0.014,70.2,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-23,11092,68,85.143,238,1,1.429,1630.075,9.993,12.513,34.976,0.147,0.21,0.78,,,,,,,,,4415,214212,31.48,0.649,5638,0.829,0.015,66.2,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-24,11159,67,78.429,238,0,1.143,1639.921,9.846,11.526,34.976,0,0.168,0.76,,,,,,,,,3644,217856,32.016,0.536,5226,0.768,0.015,66.6,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-25,11193,34,70.571,239,1,1.143,1644.918,4.997,10.371,35.123,0.147,0.168,0.74,,,,,,,,,2488,220344,32.382,0.366,4994,0.734,0.014,70.8,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-26,11227,34,70.571,239,0,0.714,1649.914,4.997,10.371,35.123,0,0.105,0.73,,,,,,,,,3427,223771,32.885,0.504,4727,0.695,0.015,67,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-27,11275,48,63.143,240,1,0.714,1656.968,7.054,9.279,35.27,0.147,0.105,0.73,,,,,,,,,5714,229485,33.725,0.84,4658,0.685,0.014,73.8,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-28,11300,25,54.429,241,1,0.571,1660.642,3.674,7.999,35.417,0.147,0.084,0.74,,,,,,,,,4534,234019,34.391,0.666,4317,0.634,0.013,79.3,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-29,11354,54,47.143,242,1,0.714,1668.578,7.936,6.928,35.564,0.147,0.105,0.76,,,,,,,,,5215,239234,35.158,0.766,4205,0.618,0.011,89.2,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-30,11381,27,41.286,242,0,0.571,1672.546,3.968,6.067,35.564,0,0.084,0.78,,,,,,,,,3548,242782,35.679,0.521,4081,0.6,0.01,98.8,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-05-31,11412,31,36.143,243,1,0.714,1677.102,4.556,5.312,35.711,0.147,0.105,0.81,,,,,,,,,2663,245445,36.07,0.391,3941,0.579,0.009,109,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-01,11430,18,33.857,244,1,0.714,1679.747,2.645,4.976,35.858,0.147,0.105,0.85,,,,,,,,,2315,247760,36.411,0.34,3917,0.576,0.009,115.7,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-02,11454,24,32.429,245,1,0.857,1683.274,3.527,4.766,36.005,0.147,0.126,0.92,,,,,,,,,4372,252132,37.053,0.643,4052,0.595,0.008,124.9,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-03,11523,69,35.429,245,0,0.714,1693.414,10.14,5.207,36.005,0,0.105,1,,,,,,,,,5110,257242,37.804,0.751,3965,0.583,0.009,111.9,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-04,11571,48,38.714,246,1,0.714,1700.468,7.054,5.689,36.152,0.147,0.105,1.05,,,,,,,,,4024,261266,38.396,0.591,3892,0.572,0.01,100.5,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-05,11667,96,44.714,247,1,0.714,1714.576,14.108,6.571,36.299,0.147,0.105,1.11,,,,,,,,,4795,266061,39.1,0.705,3832,0.563,0.012,85.7,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-06,11741,74,51.429,248,1,0.857,1725.451,10.875,7.558,36.446,0.147,0.126,1.13,,,,,,,,,3124,269185,39.559,0.459,3772,0.554,0.014,73.3,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-07,11823,82,58.714,249,1,0.857,1737.502,12.051,8.629,36.593,0.147,0.126,1.14,,,,,,,,,3317,272502,40.047,0.487,3865,0.568,0.015,65.8,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-08,11896,73,66.571,250,1,0.857,1748.23,10.728,9.783,36.74,0.147,0.126,1.14,,,,,,,,,4308,276810,40.68,0.633,4150,0.61,0.016,62.3,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-09,11965,69,73,250,0,0.714,1758.37,10.14,10.728,36.74,0,0.105,1.14,,,,,,,,,5239,282049,41.45,0.77,4274,0.628,0.017,58.5,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-10,12031,66,72.571,251,1,0.857,1768.07,9.699,10.665,36.887,0.147,0.126,1.14,,,,,,,,,5015,287064,42.187,0.737,4260,0.626,0.017,58.7,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-11,12102,71,75.857,252,1,0.857,1778.504,10.434,11.148,37.034,0.147,0.126,1.14,,,,,,,,,4932,291996,42.912,0.725,4390,0.645,0.017,57.9,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-12,12175,73,72.571,252,0,0.714,1789.232,10.728,10.665,37.034,0,0.105,1.14,,,,,,,,,5793,297789,43.763,0.851,4533,0.666,0.016,62.5,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-13,12251,76,72.857,253,1,0.714,1800.401,11.169,10.707,37.181,0.147,0.105,1.15,,,,,,,,,3337,301126,44.253,0.49,4563,0.671,0.016,62.6,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-14,12310,59,69.571,254,1,0.714,1809.071,8.671,10.224,37.328,0.147,0.105,1.15,,,,,,,,,1802,302928,44.518,0.265,4347,0.639,0.016,62.5,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-15,12367,57,67.286,255,1,0.714,1817.448,8.377,9.888,37.475,0.147,0.105,1.16,,,,,,,,,5085,308013,45.265,0.747,4458,0.655,0.015,66.3,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-16,12426,59,65.857,256,1,0.857,1826.119,8.671,9.678,37.622,0.147,0.126,1.19,,,,,,,,,5470,313483,46.069,0.804,4491,0.66,0.015,68.2,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-17,12522,96,70.143,257,1,0.857,1840.227,14.108,10.308,37.769,0.147,0.126,1.23,,,,,,,,,6098,319581,46.965,0.896,4645,0.683,0.015,66.2,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-18,12616,94,73.429,258,1,0.857,1854.041,13.814,10.791,37.916,0.147,0.126,1.26,,,,,,,,,6032,325613,47.852,0.886,4802,0.706,0.015,65.4,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-19,12709,93,76.286,259,1,1,1867.708,13.667,11.211,38.063,0.147,0.147,1.28,,,,,,,,,6729,332342,48.841,0.989,4936,0.725,0.015,64.7,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-20,12803,94,78.857,260,1,1,1881.522,13.814,11.589,38.209,0.147,0.147,1.31,,,,,,,,,4211,336553,49.46,0.619,5061,0.744,0.016,64.2,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-21,12894,91,83.429,261,1,1,1894.896,13.373,12.261,38.356,0.147,0.147,1.34,,,,,,,,,3269,339822,49.94,0.48,5271,0.775,0.016,63.2,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-22,12990,96,89,262,1,1,1909.004,14.108,13.079,38.503,0.147,0.147,1.37,,,,,,,,,5438,345260,50.739,0.799,5321,0.782,0.017,59.8,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-23,13092,102,95.143,263,1,1,1923.994,14.99,13.982,38.65,0.147,0.147,1.41,,,,,,,,,6025,351285,51.625,0.885,5400,0.794,0.018,56.8,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-24,13235,143,101.857,263,0,0.857,1945.009,21.015,14.969,38.65,0,0.126,1.45,,,,,,,,,7784,359069,52.769,1.144,5641,0.829,0.018,55.4,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-25,13372,137,108,264,1,0.857,1965.142,20.133,15.872,38.797,0.147,0.126,1.49,,,,,,,,,7311,366380,53.843,1.074,5824,0.856,0.019,53.9,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-26,13565,193,122.286,265,1,0.857,1993.506,28.363,17.971,38.944,0.147,0.126,1.53,,,,,,,,,8495,374875,55.091,1.248,6076,0.893,0.02,49.7,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-27,13792,227,141.286,267,2,1,2026.865,33.36,20.763,39.238,0.294,0.147,1.56,,,,,,,,,5933,380808,55.963,0.872,6322,0.929,0.022,44.7,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-28,14046,254,164.571,270,3,1.286,2064.193,37.328,24.185,39.679,0.441,0.189,1.56,,,,,,,,,4905,385713,56.684,0.721,6556,0.963,0.025,39.8,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-29,14288,242,185.429,274,4,1.714,2099.757,35.564,27.25,40.267,0.588,0.252,1.55,,,,,,,,,7150,392863,57.735,1.051,6800,0.999,0.027,36.7,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-06-30,14564,276,210.286,277,3,2,2140.318,40.561,30.903,40.708,0.441,0.294,1.53,,,,,,,,,8377,401240,58.966,1.231,7136,1.049,0.029,33.9,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-07-01,14836,272,228.714,281,4,2.571,2180.291,39.973,33.612,41.296,0.588,0.378,1.51,,,,,,,,,8626,409866,60.234,1.268,7257,1.066,0.032,31.7,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-07-02,15195,359,260.429,287,6,3.286,2233.05,52.758,38.272,42.177,0.882,0.483,1.48,,,,,,,,,9013,418879,61.558,1.325,7500,1.102,0.035,28.8,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-07-03,15504,309,277,298,11,4.714,2278.46,45.41,40.708,43.794,1.617,0.693,1.44,,,,,,,,,8102,426981,62.749,1.191,7444,1.094,0.037,26.9,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-07-04,15829,325,291,306,8,5.571,2326.222,47.762,42.765,44.97,1.176,0.819,1.4,,,,,,,,,7434,434415,63.841,1.092,7658,1.125,0.038,26.3,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-07-05,16131,302,297.857,311,5,5.857,2370.604,44.382,43.773,45.704,0.735,0.861,1.36,,,,,,,,,5030,439445,64.581,0.739,7676,1.128,0.039,25.8,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-07-06,16420,289,304.571,317,6,6.143,2413.075,42.471,44.76,46.586,0.882,0.903,1.33,,,,,,,,,7872,447317,65.737,1.157,7779,1.143,0.039,25.5,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-07-07,16719,299,307.857,330,13,7.571,2457.016,43.941,45.243,48.497,1.91,1.113,1.3,,,,,,,,,8287,455604,66.955,1.218,7766,1.141,0.04,25.2,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-07-08,17076,357,320,341,11,8.571,2509.48,52.465,47.027,50.113,1.617,1.26,1.27,,,,,,,,,8567,464171,68.214,1.259,7758,1.14,0.041,24.2,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-07-09,17342,266,306.714,352,11,9.286,2548.572,39.091,45.075,51.73,1.617,1.365,1.25,,,,,,,,,7529,471700,69.321,1.106,7546,1.109,0.041,24.6,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-07-10,17728,386,317.714,370,18,10.286,2605.298,56.726,46.691,54.375,2.645,1.512,1.23,,,,,,,,,8646,480346,70.591,1.271,7624,1.12,0.042,24,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-07-11,18073,345,320.571,382,12,10.857,2655.999,50.701,47.111,56.139,1.764,1.596,1.21,,,,,,,,,7032,487378,71.625,1.033,7566,1.112,0.042,23.6,people tested,,,,,,,,,
SRB,Europe,Serbia,2020-07-12,18360,287,318.429,393,11,11.714,2698.176,42.177,46.796,57.755,1.617,1.722,1.19,,,,,,,,,4050,491428,72.22,0.595,7426,1.091,0.043,23.3,people tested,,,,,,,,,
