location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million
South America,2020-05-21,556384,29298,24844.571,28058,1459,1143.571,1291.634,68.015,57.676,65.136,3.387,2.655,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-05-22,586893,30509,25537.286,29375,1317,1130.857,1362.46,70.826,59.284,68.193,3.057,2.625,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-05-23,619904,33011,26623,30599,1224,1166.286,1439.094,76.634,61.805,71.035,2.841,2.708,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-05-24,646334,26430,28216,31431,832,1187.286,1500.451,61.357,65.503,72.966,1.931,2.756,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-05-25,669369,23035,28518.857,32599,1168,1211.429,1553.926,53.475,66.206,75.678,2.711,2.812,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-05-26,697577,28208,28744.857,33899,1300,1201,1619.411,65.484,66.731,78.696,3.018,2.788,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-05-27,731900,34323,29259.143,35336,1437,1248.143,1699.091,79.68,67.925,82.032,3.336,2.898,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-05-28,771978,40078,30799.143,36735,1399,1239.571,1792.131,93.04,71.5,85.28,3.248,2.878,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-05-29,811657,39679,32109.143,38118,1383,1249,1884.245,92.114,74.541,88.49,3.211,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-05-30,868854,57197,35564.286,39324,1206,1246.429,2017.027,132.782,82.562,91.29,2.8,2.894,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-05-31,901684,32830,36478.571,40083,759,1236,2093.241,76.214,84.684,93.052,1.762,2.869,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-01,926722,25038,36764.714,40974,891,1196.429,2151.366,58.125,85.349,95.12,2.068,2.777,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-02,971518,44796,39134.429,42611,1637,1244.571,2255.359,103.993,90.85,98.921,3.8,2.889,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-03,1009723,38205,39689,44298,1687,1280.286,2344.051,88.692,92.137,102.837,3.916,2.972,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-04,1053061,43338,40154.714,46071,1773,1333.714,2444.66,100.608,93.218,106.953,4.116,3.096,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-05,1095816,42755,40594.143,47441,1370,1331.857,2543.914,99.255,94.238,110.133,3.18,3.092,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-06,1145593,49777,39534.143,48756,1315,1347.429,2659.471,115.556,91.778,113.186,3.053,3.128,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-07,1178455,32862,39538.714,49635,879,1364.571,2735.759,76.288,91.788,115.227,2.041,3.168,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-08,1204971,26516,39749.857,51157,1522,1454.714,2797.316,61.556,92.278,118.76,3.533,3.377,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-09,1248962,43991,39634.857,52764,1607,1450.429,2899.44,102.124,92.012,122.491,3.731,3.367,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-10,1296778,47816,41007.857,54529,1765,1461.571,3010.444,111.004,95.199,126.588,4.097,3.393,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-11,1342721,45943,41380,56232,1703,1451.571,3117.099,106.656,96.063,130.541,3.953,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-12,1380705,37984,40698.429,57575,1343,1447.714,3205.278,88.179,94.481,133.659,3.118,3.361,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-13,1421503,40798,39415.714,59068,1493,1473.143,3299.99,94.712,91.503,137.125,3.466,3.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-14,1459140,37637,40097.857,60424,1356,1541.286,3387.364,87.374,93.086,140.273,3.148,3.578,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-15,1492815,33675,41120.571,61400,976,1463.286,3465.539,78.176,95.461,142.539,2.266,3.397,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-16,1541698,48883,41819.429,63070,1670,1472.286,3579.02,113.481,97.083,146.416,3.877,3.418,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-17,1584661,42963,41126.143,64928,1858,1485.571,3678.758,99.738,95.473,150.729,4.313,3.449,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-18,1622079,37418,39908.286,66816,1888,1512,3765.623,86.865,92.646,155.112,4.383,3.51,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-19,1693540,71461,44690.714,68689,1873,1587.714,3931.518,165.895,103.749,159.46,4.348,3.686,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-20,1742241,48701,45819.714,70237,1548,1595.571,4044.577,113.058,106.37,163.054,3.594,3.704,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-21,1773767,31526,44946.714,71450,1213,1575.143,4117.764,73.187,104.343,165.87,2.816,3.657,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-22,1809973,36206,45308.286,72485,1035,1583.571,4201.815,84.051,105.182,168.272,2.403,3.676,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-23,1863309,53336,45944.429,74250,1765,1597.143,4325.634,123.818,106.659,172.37,4.097,3.708,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-24,1921192,57883,48075.857,76003,1753,1582.143,4460.008,134.374,111.607,176.439,4.07,3.673,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-25,1978122,56930,50863.286,77795,1792,1568.429,4592.17,132.162,118.078,180.6,4.16,3.641,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-26,2041775,63653,49747.857,79405,1610,1530.857,4739.939,147.769,115.489,184.337,3.738,3.554,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-27,2097700,55925,50779.857,81198,1793,1565.857,4869.768,129.829,117.884,188.499,4.162,3.635,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-28,2143098,45398,52761.571,82410,1212,1565.714,4975.158,105.391,122.485,191.313,2.814,3.635,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-29,2181049,37951,53010.857,83636,1226,1593,5063.261,88.102,123.064,194.159,2.846,3.698,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-06-30,2228423,47374,52159.143,85370,1734,1588.571,5173.238,109.978,121.086,198.185,4.025,3.688,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-01,2291011,62588,52831.286,86970,1600,1566.714,5318.535,145.297,122.647,201.899,3.714,3.637,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-02,2354770,63759,53806.857,88916,1946,1588.714,5466.55,148.015,124.912,206.417,4.518,3.688,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-03,2413190,58420,53059.286,90818,1902,1630.429,5602.171,135.621,123.176,210.832,4.415,3.785,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-04,2467229,54039,52789.857,92577,1759,1625.571,5727.622,125.45,122.551,214.916,4.083,3.774,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-05,2508904,41675,52258,93692,1115,1611.714,5824.369,96.748,121.316,217.504,2.588,3.742,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-06,2542875,33971,51689.429,94878,1186,1606,5903.232,78.863,119.996,220.257,2.753,3.728,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-07,2603674,60799,53607.286,96684,1806,1616.286,6044.376,141.144,124.448,224.45,4.193,3.752,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-08,2663536,59862,53217.857,98498,1814,1646.857,6183.344,138.968,123.544,228.661,4.211,3.823,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-09,2724410,60874,52805.714,100314,1816,1628.286,6324.662,141.318,122.587,232.877,4.216,3.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-10,2788706,64296,53645.143,102185,1871,1623.857,6473.924,149.262,124.536,237.22,4.343,3.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-11,2846155,57449,54132.286,103917,1732,1620,6607.291,133.367,125.667,241.241,4.021,3.761,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-12,2887154,40999,54035.714,105132,1215,1634.286,6702.469,95.178,125.443,244.062,2.821,3.794,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-13,2922754,35600,54268.429,106382,1250,1643.429,6785.114,82.645,125.983,246.964,2.902,3.815,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-14,2982619,59865,54135,108239,1857,1650.714,6924.089,138.975,125.673,251.275,4.311,3.832,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-15,3040351,57732,53830.714,110125,1886,1661,7058.113,134.024,124.967,255.653,4.378,3.856,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-16,3107386,67035,54710.857,112125,2000,1687.286,7213.733,155.62,127.01,260.296,4.643,3.917,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-17,3165239,57853,53790.429,114967,2842,1826,7348.038,134.305,124.873,266.894,6.598,4.239,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-18,3215434,50195,52754.143,116550,1583,1804.714,7464.564,116.527,122.468,270.568,3.675,4.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-19,3258568,43134,53059.143,117854,1304,1817.429,7564.699,100.135,123.176,273.596,3.027,4.219,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-20,3298308,39740,53650.571,119197,1343,1830.714,7656.955,92.256,124.549,276.713,3.118,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-21,3361311,63003,54098.857,121266,2069,1861,7803.215,146.26,125.589,281.517,4.803,4.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-22,3451993,90682,58806,123201,1935,1868,8013.731,210.516,136.517,286.009,4.492,4.337,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-23,3535582,83589,61170.857,129051,5850,2418,8207.781,194.05,142.007,299.589,13.581,5.613,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-24,3614507,78925,64181.143,130967,1916,2285.714,8391.004,183.223,148.995,304.037,4.448,5.306,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-25,3683684,69177,66892.857,132771,1804,2317.286,8551.597,160.593,155.29,308.225,4.188,5.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
South America,2020-07-26,3725375,41691,66686.714,133781,1010,2275.286,8648.382,96.785,154.812,310.57,2.345,5.282,NA,NA,NA,NA,NA,NA,NA,NA,NA
